customer_id,mean,median,max,min,membership_period
TS537121,8.25,8,9,8,4
PL729017,7.25,7,10,5,4
OA027325,7.75,7.5,10,6,4
HD918803,8.75,8.5,12,6,4
IK785510,9,9.5,10,7,4
IK429188,7.5,7.5,9,6,4
PL188221,7.75,7.5,9,7,4
IK697663,9,9,10,8,4
GD600747,8.25,8.5,10,6,4
PL894994,7.75,9,9,4,4
OA689083,8,8,10,6,4
PL952431,8.5,8.5,11,6,4
GD144013,7.25,7,9,6,4
PL704411,8,8.5,9,6,4
OA197856,8.75,8.5,11,7,4
HD176754,7,6.5,9,6,4
TS006871,7.25,7.5,9,5,4
TS995238,8,7.5,10,7,4
HD246006,8.5,8.5,9,8,4
AS719693,8,8,11,5,4
GD800584,5.5,5.5,8,3,1
TS145535,4,2,8,2,2
HI588457,8.5,8.5,10,7,4
HD596195,6,6,9,3,1
PL231193,7.5,7.5,9,6,4
PL632024,9.75,9.5,11,9,4
AS265381,9,9.5,10,7,4
IK466976,7.75,7.5,10,6,4
AS462937,5,4,7,4,2
AS349963,7.75,7.5,10,6,4
HI279896,7,7,8,6,4
PL769414,5.666666667,4,9,4,2
AS582348,4.5,4,7,3,3
HD468798,7.75,8.5,9,5,4
HD841097,6,6,11,1,1
AS897341,7,7.5,8,5,4
HD290419,8,8,10,6,4
HI709813,7.75,8,9,6,4
PL842727,8.25,8,10,7,4
GD488064,7.5,8,8,6,4
OA463946,8.75,8.5,11,7,4
OA691219,9,9,10,8,4
AS489357,8.75,8.5,10,8,4
TS086426,8.75,9,10,7,4
TS352488,7.5,7.5,9,6,4
IK970822,6.666666667,6,8,6,2
HD880103,8,8,8,8,4
IK872637,7.75,8,9,6,4
HI587131,4.5,3.5,9,2,3
IK448722,8,8,10,6,4
HI285760,3.666666667,2,7,2,2
HD485524,5,5,7,3,1
AS710637,8.25,8,10,7,4
AS905403,9.5,10,12,6,4
TS695960,7.25,7.5,8,6,4
GD149871,8.75,9.5,10,6,4
HD930920,6.75,7,8,5,4
HI302835,8.75,8.5,11,7,4
HI903096,6.666666667,6,9,5,2
HI135839,7.25,7,8,7,4
GD911056,9.25,9.5,10,8,4
AS998210,8,8,9,7,4
TS859258,2.5,2,5,1,3
TS872315,7.75,7.5,9,7,4
HI963858,5,4.5,7,4,3
GD877461,5,2,12,1,2
HI511452,9.25,8.5,13,7,4
PL995866,8.5,8.5,10,7,4
AS728164,4.666666667,5,8,1,2
TS960107,8.5,8.5,10,7,4
OA788734,9.5,9,11,9,4
TS741703,6.25,6,8,5,3
IK406947,8.25,8.5,10,6,4
IK437465,7.5,8,9,5,4
OA185331,8,8,10,6,4
TS469207,8,7.5,11,6,4
AS933440,7.75,8,9,6,4
HI784547,8,8,9,7,4
OA872586,7.25,7,9,6,4
GD241254,8,7.5,11,6,4
AS620051,8.5,7.5,13,6,4
GD440817,8.5,8.5,9,8,4
AS857991,7.5,8,9,5,4
GD850501,7.25,8,8,5,4
OA935848,8.5,9,10,6,4
AS118198,8.75,8.5,11,7,4
OA386378,8,8.5,9,6,4
GD637785,9.5,9.5,10,9,4
PL225043,8,9,9,5,4
OA324491,8,8,10,6,4
IK751678,9.5,9,12,8,4
TS459568,9.5,10.5,11,6,4
IK979321,8,8.5,10,5,4
AS906102,8.75,8.5,11,7,4
TS495676,8.5,8.5,10,7,4
IK354474,8,8.5,9,6,4
AS182308,9,9.5,10,7,4
IK964401,8.5,8.5,9,8,4
PL672176,7.25,7.5,8,6,4
OA892107,5.75,6.5,7,3,4
TS732743,7.25,7,8,7,4
IK866321,8.25,8,10,7,4
PL679438,8.25,8.5,10,6,4
TS526878,7.75,7.5,9,7,4
TS360510,6,6,9,3,1
IK603991,8.5,9,9,7,4
PL382309,7.5,8,10,4,4
GD373024,6,6,9,3,1
HI248977,8,8.5,9,6,4
IK418585,5,3.5,10,3,3
OA916618,7,7,8,6,4
HI749446,5.25,4.5,10,2,3
IK030432,9,9,10,8,4
HD061076,9,8.5,11,8,4
HI826647,6.25,5,11,4,4
IK515733,9,8.5,11,8,4
IK938961,10,11,11,7,4
AS310166,9.25,9,12,7,4
TS388633,7.75,7,10,7,4
GD651678,9.25,8.5,13,7,4
HI151829,4.25,4.5,7,1,3
AS348132,7.75,8.5,10,4,4
GD121504,9.25,8.5,12,8,4
HD071461,8.75,8,12,7,4
TS219902,8.25,8,10,7,4
IK562610,5.666666667,4,10,3,2
OA962394,8,8,10,6,4
TS321426,5.333333333,5,9,2,2
OA812823,9.25,9,11,8,4
HI599354,7.5,7.5,10,5,4
IK083204,5.75,5.5,10,2,3
AS683150,9.25,9,10,9,4
IK936381,7.5,7.5,9,6,4
PL884599,8.5,9,10,6,4
GD796859,7.25,7.5,8,6,4
TS816625,8,8,10,6,4
GD082270,6,5,10,3,2
OA426023,9.5,9,12,8,4
PL883422,7.75,8.5,10,4,4
OA116646,8.25,8.5,10,6,4
PL405819,8.5,8.5,9,8,4
HI958991,9.5,9.5,11,8,4
IK039344,7.25,7,9,6,4
TS950243,8,8,9,7,4
AS912483,8.5,9,11,5,4
AS918754,8,8,9,7,3
OA106766,7.333333333,7,8,7,3
IK283032,7.666666667,8,9,6,3
AS333662,10.33333333,10,11,10,3
TS572467,8.666666667,8,10,8,3
OA866679,8.666666667,8,11,7,3
OA901027,9,10,10,7,3
IK510899,9.666666667,10,11,8,3
TS035648,7.333333333,7,8,7,3
OA236087,8.333333333,9,10,6,3
HI609803,7,6,9,6,3
PL355994,8.666666667,10,10,6,3
PL983707,9.333333333,9,12,7,3
OA251022,7.666666667,8,9,6,3
HD837160,8,8,9,7,3
AS654955,7.666666667,8,9,6,3
OA148697,5,4,8,3,2
HI441612,9.333333333,10,12,6,3
TS143759,7.666666667,8,9,6,3
AS710403,8.333333333,8,9,8,3
OA558666,7.333333333,7,9,6,3
IK452483,5.333333333,3,11,2,2
PL371198,6,6,10,2,1
PL863297,6.666666667,7,7,6,3
TS958195,9.666666667,10,11,8,3
AS194818,4.333333333,4,8,1,2
OA632663,7.666666667,8,8,7,3
HI441911,8,9,9,6,3
TS062902,7,8,8,5,3
AS279781,6,6,8,4,3
OA886981,6.666666667,7,7,6,3
HD244788,9,10,12,5,3
GD624539,8.666666667,9,11,6,3
OA141161,10,10,11,9,3
PL983142,8.333333333,7,11,7,3
PL739722,5,6,7,2,2
HI896550,8.666666667,8,11,7,3
PL706222,8.333333333,8,9,8,3
IK081842,9.666666667,10,11,8,3
PL043724,10.66666667,10,12,10,3
PL328238,8.666666667,8,11,7,3
TS798437,9.333333333,9,11,8,3
AS415524,8.666666667,9,10,7,3
PL290850,9,9,9,9,3
HI815924,5.333333333,5,9,2,2
TS448660,9.666666667,9,11,9,3
OA739016,6.666666667,7,8,5,3
HI051235,8,7,10,7,3
TS599859,11,11,13,9,3
TS478889,7.666666667,7,9,7,3
GD609501,9,10,10,7,3
TS958303,8.333333333,8,9,8,3
GD653579,8.666666667,9,9,8,3
OA771942,9.666666667,9,12,8,3
HI623187,9,9,10,8,3
AS925147,6.666666667,7,8,5,3
HD482972,9,10,10,7,3
PL924048,6.333333333,6,9,4,3
OA107754,4,4,6,2,1
PL852196,8.333333333,8,10,7,3
AS749085,8.333333333,7,12,6,3
GD489324,7,7,8,6,3
TS643755,9.333333333,9,11,8,3
HD030302,8.666666667,9,10,7,3
AS484213,5,4,10,1,2
PL031186,8.666666667,8,11,7,3
IK242265,9.666666667,9,11,9,3
HD159793,8.333333333,9,9,7,3
PL504784,7.666666667,8,9,6,3
PL326209,7.666666667,8,9,6,3
AS065785,8.333333333,8,9,8,3
HD657925,8.333333333,7,11,7,3
PL519738,8.333333333,8,9,8,3
GD358411,8.666666667,8,10,8,3
OA002160,8,8,10,6,3
AS285092,9,9,12,6,1
TS640510,8.666666667,8,11,7,3
PL740932,6.666666667,7,7,6,3
HI197384,7.666666667,7,9,7,3
TS817249,7.666666667,8,8,7,3
HD231391,8,7,10,7,3
HI889608,10.33333333,11,13,7,3
TS215058,7,8,8,5,3
AS779688,8.666666667,9,10,7,3
AS335973,8,8,9,7,3
AS375159,8,8,10,6,3
OA143589,4.5,4.5,6,3,1
GD367382,7,6,12,3,2
IK568374,7.333333333,7,8,7,3
OA545439,8.666666667,9,10,7,3
IK921404,9,9,10,8,2
PL483435,9,9,10,8,2
TS860472,6,6,6,6,2
HD759595,8.5,8.5,10,7,2
HD693544,9,9,10,8,2
HD293897,8.5,8.5,9,8,2
GD187126,8.5,8.5,9,8,2
PL787939,8.5,8.5,9,8,2
OA195861,9.5,9.5,11,8,2
GD546088,7,7,7,7,2
TS242084,8.5,8.5,10,7,2
GD871763,9.5,9.5,10,9,2
GD460851,6.5,6.5,7,6,2
IK951755,9,9,10,8,2
PL425556,8.5,8.5,9,8,2
OA034442,7,7,11,3,1
IK877583,8,8,9,7,2
HI653131,7.5,7.5,9,6,2
HD958681,6.5,6.5,7,6,2
TS878897,9.5,9.5,12,7,2
IK004090,8,8,8,8,2
AS236198,9,9,12,6,2
PL502162,8.5,8.5,9,8,2
TS614788,9,9,9,9,2
TS566915,11.5,11.5,14,9,2
HI076185,7.5,7.5,8,7,2
AS433133,9.5,9.5,11,8,2
TS483186,8,8,9,7,2
AS672229,8.5,8.5,9,8,2
GD886441,6,6,10,2,2
TS995853,9.5,9.5,11,8,2
GD573644,9,9,10,8,2
PL185504,9.5,9.5,12,7,2
PL508278,7,7,10,4,1
PL839821,10,10,11,9,2
AS621674,9.5,9.5,10,9,2
AS696210,7,7,9,5,2
HD044538,7.5,7.5,11,4,2
IK035242,9,9,9,9,2
GD841780,9.5,9.5,10,9,2
GD943666,11.5,11.5,13,10,2
TS153210,7,7,8,6,2
AS568373,7,7,8,6,2
TS383886,7,7,7,7,2
IK267943,11.5,11.5,13,10,2
TS613765,7.5,7.5,8,7,2
HD565792,7,7,9,5,1
IK804925,8.5,8.5,9,8,2
AS330327,9.5,9.5,10,9,2
TS419120,8.5,8.5,9,8,2
IK222829,9,9,10,8,2
OA148999,8,8,10,6,2
PL937155,8,8,9,7,2
AS828036,9.5,9.5,10,9,2
TS379041,9.5,9.5,10,9,2
PL332864,8,8,9,7,2
OA374469,8,8,9,7,2
TS115038,8,8,9,7,2
PL644166,7,7,9,5,2
AS192901,9,9,11,7,2
HI770056,8.5,8.5,10,7,2
GD071524,7,7,9,5,2
GD486468,7,7,7,7,2
AS288237,8.5,8.5,9,8,2
IK316371,8.5,8.5,9,8,2
PL659736,8.5,8.5,9,8,2
IK539935,7.5,7.5,8,7,2
HD296947,10,10,13,7,2
GD787873,10.5,10.5,12,9,2
OA104261,7.5,7.5,8,7,2
GD244145,8.5,8.5,9,8,2
HD516896,9,9,10,8,2
GD277267,9.5,9.5,10,9,2
AS695311,10,10,13,7,2
GD020114,11,11,11,11,1
HI912767,8,8,8,8,1
IK439676,10,10,10,10,1
IK726211,9,9,9,9,1
HI874627,7,7,7,7,1
PL545617,9,9,9,9,1
OA776184,8,8,8,8,1
OA594265,6,6,6,6,1
TS905807,8,8,8,8,1
GD390022,8,8,8,8,1
OA105615,8,8,8,8,1
IK030606,11,11,11,11,1
HD870987,9,9,9,9,1
HD357544,8,8,8,8,1
HI285716,12,12,12,12,1
AS921334,9,9,9,9,1
IK372117,9,9,9,9,1
HD146257,11,11,11,11,1
TS579641,9,9,9,9,1
GD748823,6,6,6,6,1
HD150590,9,9,9,9,1
HI785400,11,11,11,11,1
TS028201,9,9,9,9,1
OA725438,9,9,9,9,1
HD366734,9,9,9,9,1
TS306264,11,11,11,11,1
IK473112,5,5,5,5,1
GD625169,8,8,8,8,1
HD823059,6,6,6,6,1
HD446015,9,9,9,9,1
IK259509,10,10,10,10,1
IK626454,9,9,9,9,1
HD693171,7,7,7,7,1
AS030590,12,12,12,12,1
TS427167,11,11,11,11,1
HD753489,9,9,9,9,1
TS926301,8,8,8,8,1
PL542727,7,7,7,7,1
GD485275,11,11,11,11,1
IK947853,8,8,8,8,1
HI140002,6,6,6,6,1
OA616549,9,9,9,9,1
TS099974,11,11,11,11,1
HD666117,10,10,10,10,1
HD078960,11,11,11,11,1
HD126303,9,9,9,9,1
OA497318,8,8,8,8,1
OA664293,6,6,6,6,1
PL425572,7,7,7,7,1
OA301090,12,12,12,12,1
AS076940,7,7,7,7,1
PL207100,11,11,11,11,1
TS878534,11,11,11,11,1
GD096542,5,5,5,5,1
OA245157,8,8,8,8,1
OA643695,11,11,11,11,1
AS739640,10,10,10,10,1
AS694687,8,8,8,8,1
IK995737,7,7,7,7,1
HD522396,12,12,12,12,1
HD676663,8,8,8,8,1
HD246549,10,10,10,10,1
GD037007,8,8,8,8,1
OA953150,11,11,11,11,1
IK692635,10,10,10,10,1
