,A,B,"dict(A,B)",#(A)+#(B)
3775,7428,7774,0.7229569814985602,19
3776,7160,7819,0.7241951945926949,11
3777,7187,7794,0.7246757977535685,12
3778,7490,7603,0.7247436101170336,26
3779,7338,7879,0.724743610481035,23
3780,7681,7846,0.724743610481035,17
3781,7685,7750,0.7249051131940142,33
3782,7630,7638,0.7255924565000721,26
3783,6894,7924,0.7267156373378388,6
3784,1805,7684,0.728890861752203,7
3785,6657,7598,0.72986082859654,8
3786,7313,7601,0.7306487349401702,17
3787,3852,6374,0.7333605969463568,3
3788,7360,7709,0.7341118069198872,4
3789,7742,7752,0.7377678331888533,25
3790,2912,3148,0.7380329426086764,2
3791,7122,7917,0.7384298756253319,23
3792,7189,7636,0.738429875625332,7
3793,7643,7759,0.7386590715353453,21
3794,7644,7813,0.7398257691015734,22
3795,7462,7884,0.7406596100729232,28
3796,7520,7602,0.7420692381581077,22
3797,7359,7716,0.7420692381581079,46
3798,7695,7795,0.743053775356984,58
3799,7222,7662,0.7432311120745084,6
3800,7274,7820,0.7437785475386425,27
3801,959,7856,0.7465660364993987,7
3802,6242,7919,0.7477401886235371,24
3803,7408,7869,0.7487811361061589,9
3804,7542,7635,0.7489767779936963,20
3805,7466,7764,0.7495608041585554,25
3806,1484,7494,0.7511728287983641,4
3807,7304,7710,0.7531568497993592,7
3808,7525,7705,0.7579605217417226,10
3809,7702,7747,0.7579605217417227,19
3810,7443,7901,0.7582349508928636,29
3811,6892,7848,0.7584845237987776,20
3812,7414,7876,0.7605635066777561,17
3813,7496,7734,0.7625792065656666,10
3814,7511,7678,0.762629241823544,30
3815,4923,7475,0.7629792931113054,4
3816,6166,7227,0.7661793474355709,8
3817,7241,7840,0.7661793474355709,12
3818,7641,7748,0.7661793474355709,24
3819,7452,7835,0.7677338677880249,23
3820,7358,7841,0.7700450450316589,22
3821,7460,7700,0.7706884974345193,30
3822,7444,7577,0.7709018771799159,10
3823,7665,7824,0.772709556713943,20
3824,7567,7634,0.7753189662700524,16
3825,7569,7778,0.777746993066492,13
3826,78,7843,0.778818163809022,12
3827,2780,2863,0.7788181638090221,2
3828,7599,7739,0.7803136738380728,11
3829,7532,7782,0.7804633479545101,46
3830,7699,7721,0.7826253156545193,35
3831,4873,7372,0.7846674799055989,6
3832,3549,7826,0.78481951180943,5
3833,7717,7925,0.7857080712742838,36
3834,7648,7812,0.7881354319167286,5
3835,7486,7745,0.7906574511847155,22
3836,7767,7868,0.7914292711648401,27
3837,7392,7640,0.791739920843563,9
3838,7023,7356,0.7927789814062175,10
3839,7639,7669,0.7947395852113788,23
3840,7574,7845,0.7957477415871632,54
3841,7488,7503,0.7981791461077078,16
3842,7263,7749,0.7986653273602928,10
3843,7173,7800,0.7996392558278002,6
3844,7314,7907,0.7999402287158631,27
3845,7540,7677,0.8002570287174359,5
3846,7276,7983,0.8013915734328352,28
3847,2112,8014,0.8019239968893715,11
3848,7757,7867,0.80439491343528,77
3849,7832,7910,0.8047836350598164,17
3850,7528,7799,0.8059742641090155,31
3851,7807,7834,0.8064670699665231,39
3852,7762,7793,0.8064830518275835,22
3853,7673,7971,0.8073614497415715,27
3854,7670,7891,0.8079238995174632,19
3855,6660,7829,0.8116215079626834,42
3856,7317,7727,0.8140873126564618,18
3857,7780,7855,0.8142660183347746,22
3858,7524,7906,0.8147297063639661,21
3859,7715,7809,0.8159679377955413,14
3860,3606,7696,0.8204313354832147,3
3861,6646,7781,0.8219949270472281,12
3862,7454,7792,0.8239995509115426,9
3863,7775,7888,0.8251976815956901,42
3864,7736,7875,0.82799181388588,53
3865,7384,7790,0.8279918139496022,13
3866,7751,7956,0.8279918139496022,20
3867,7720,7850,0.8281783647982497,9
3868,7830,7950,0.8284591232063474,15
3869,7573,7806,0.8289308200755897,30
3870,7698,7754,0.8315109397098847,11
3871,2613,7785,0.8339927546347963,5
3872,7779,7858,0.8357946771508467,12
3873,7713,7945,0.8362979927446991,14
3874,7948,8016,0.8399101818817915,24
3875,7510,7973,0.8405233112937092,46
3876,7571,7756,0.8406581029850082,28
3877,7660,7771,0.8418652621311379,13
3878,7433,7735,0.8423714450957912,10
3879,7704,7931,0.8432330853530899,47
3880,7474,7997,0.8432330853530899,34
3881,7668,7770,0.8433158119939271,37
3882,7555,7811,0.8469945725797691,13
3883,7729,7838,0.8485940495211677,25
3884,7649,7951,0.8489029779523379,25
3885,6919,7847,0.8512326358010773,9
3886,5381,7837,0.8567372849464601,12
3887,7737,7870,0.8581351526521469,24
3888,7565,7957,0.8588108519508831,27
3889,7375,7576,0.8619693290845403,6
3890,7857,8033,0.8641276343829024,26
3891,1427,2331,0.8645632777163378,2
3892,7330,7523,0.8666452555504969,45
3893,6645,7753,0.8666452555504969,36
3894,7821,7893,0.8671885615064436,27
3895,7694,7714,0.8694360663082901,9
3896,7816,7882,0.8712356132448639,11
3897,7664,7972,0.8724838214158679,26
3898,7898,7953,0.8771116737143648,68
3899,7707,7896,0.878290479870485,29
3900,7740,7865,0.8782904798704853,14
3901,7833,7941,0.8810606394003571,20
3902,7889,7954,0.8854591847708118,58
3903,7600,7908,0.8858673735515952,15
3904,7666,7918,0.8883188843885972,21
3905,7783,7903,0.8883453225846242,42
3906,7949,7967,0.8905047849955963,45
3907,7827,7866,0.8945307039066808,23
3908,7933,7969,0.8957162543001794,36
3909,7765,7920,0.8964988376226924,22
3910,7728,7926,0.896746485793625,30
3911,7741,7823,0.8986287369839824,29
3912,6635,7942,0.8994748875058534,37
3913,7758,7946,0.9004162614011276,21
3914,7703,7934,0.9022908571480893,23
3915,7852,8007,0.9052281052534374,8
3916,7777,7961,0.9055223533558786,42
3917,7776,7798,0.9055223533558787,23
3918,7154,7968,0.9081315039002791,13
3919,7788,7801,0.9112545481888655,13
3920,7706,7873,0.9135650199685079,14
3921,7654,7923,0.9149481842982025,27
3922,7844,7900,0.9153823246457465,11
3923,7817,7970,0.9153823247610241,37
3924,7701,8040,0.9160633905013712,88
3925,7828,7922,0.917105705533205,15
3926,7611,7680,0.9171057055332051,11
3927,7854,7880,0.9190271090644058,9
3928,7890,7959,0.9201236158198434,9
3929,7863,8013,0.92021014143647,42
3930,7744,7965,0.9207209405434568,88
3931,4874,7986,0.925324258360076,24
3932,7596,7805,0.9272542524552898,7
3933,7916,7992,0.9272542524552899,38
3934,7563,7935,0.9273107958505138,15
3935,7862,7936,0.9289819775186068,7
3936,7688,7746,0.9374985253726682,16
3937,7902,8003,0.9386092693469907,34
3938,7733,7796,0.938668244496246,22
3939,7861,8042,0.9404665971892021,58
3940,7162,8068,0.9408889631422812,35
3941,7719,7980,0.9424421899522959,8
3942,7977,8051,0.9428607100641005,22
3943,7651,7988,0.9474827341251078,46
3944,7003,7938,0.9474827341251079,10
3945,7899,7963,0.9511976730015189,37
3946,7731,7958,0.9540978602614578,60
3947,2110,7679,0.9542794019432344,5
3948,7718,7885,0.9566627505392838,18
3949,7818,8017,0.9567481667774705,19
3950,7674,8021,0.9567481668877639,48
3951,7787,8009,0.9575355858945201,16
3952,7622,7991,0.9598726476044694,9
3953,7892,8011,0.9604113434411495,32
3954,8028,8078,0.9638128143619874,39
3955,7822,7881,0.9671818719319659,35
3956,7551,7974,0.9709032514758447,31
3957,7661,7912,0.9747005446761745,38
3958,7671,7909,0.9750167515442044,38
3959,7978,8075,0.9767241373114443,42
3960,7692,7730,0.984678985684748,4
3961,7944,7996,0.9867462002286524,30
3962,8002,8101,0.9871621389165889,51
3963,7492,8001,0.9882160958159607,27
3964,7911,8031,0.9897382176016436,36
3965,7851,7921,0.9914998942777021,14
3966,7895,8015,0.9956736154176776,39
3967,7877,8131,0.9970658545839326,83
3968,7989,8147,1.0064208998982591,81
3969,7708,8116,1.0122330194047613,99
3970,7930,8038,1.0165691459176558,50
3971,8020,8057,1.0217713506923967,24
3972,7897,8030,1.0240070611197933,21
3973,7802,7981,1.02496008697307,32
3974,7913,8070,1.0265787130464243,24
3975,7803,8073,1.026607289615078,42
3976,7831,7975,1.0287189646855444,13
3977,7522,8060,1.0291051106850153,28
3978,7726,7839,1.0367096502246422,15
3979,7568,7999,1.0372046566609292,9
3980,7960,7982,1.0372319239096788,8
3981,4901,4913,1.0374795932950431,19
3982,7743,8106,1.0382049283876311,30
3983,7842,7905,1.0385367066717788,26
3984,5428,7883,1.039990239455712,20
3985,7860,7872,1.0472409227095878,16
3986,7995,8050,1.0525444808104023,30
3987,8032,8091,1.0528787169238463,83
3988,7667,7682,1.0533558075277796,5
3989,8006,8084,1.0578364482040632,75
3990,8067,8072,1.058129940932346,80
3991,7328,7915,1.059861326513596,10
3992,6185,8047,1.059861326513596,60
3993,8097,8138,1.0626671562361543,102
3994,7987,8149,1.0643579185907286,66
3995,3063,7979,1.069377649367716,4
3996,7711,7937,1.0712369230381005,4
3997,7725,7886,1.074214607572979,24
3998,7815,8000,1.0752051545155332,16
3999,7932,8132,1.078214912293705,51
4000,7687,8062,1.0836833405482764,15
4001,7659,7864,1.0845134368631733,10
4002,8022,8102,1.0873243298710857,65
4003,8029,8076,1.092486530587794,34
4004,8089,8158,1.0963848550425663,65
4005,7964,8129,1.1033518927720658,40
4006,8005,8071,1.1033804932986102,57
4007,7993,8061,1.1088741456329363,37
4008,7859,8049,1.1109918986055654,30
4009,8074,8167,1.1109918987955272,55
4010,8052,8133,1.1126566462292005,11
4011,7994,8036,1.1127723953754018,51
4012,8079,8103,1.1214374104077984,53
4013,7990,8115,1.1231190755209965,95
4014,8094,8141,1.1243364292976077,77
4015,7887,8046,1.126981747744643,31
4016,7849,8153,1.1307823185907064,47
4017,8023,8027,1.1322978934114403,28
4018,8010,8064,1.138512096105271,36
4019,8004,8118,1.1415440383521087,28
4020,7952,8181,1.1484706109286698,87
4021,8117,8151,1.1502336542066882,57
4022,7939,7966,1.151819490029181,29
4023,8008,8169,1.1541339840222686,36
4024,7955,8039,1.1549707010536316,33
4025,7894,8154,1.1549707010536316,69
4026,8100,8123,1.1552333355338082,60
4027,8041,8081,1.1642864050117874,23
4028,7647,7962,1.1727965893545116,6
4029,559,8045,1.1734590075398754,28
4030,3377,8144,1.18038233337226,10
4031,7738,7874,1.1871362472704525,5
4032,7947,8112,1.1910135932851413,28
4033,7791,8196,1.1968302547617367,73
4034,7998,8180,1.1971283179831447,9
4035,7645,8190,1.1995528905515807,18
4036,8043,8090,1.2124553900486685,107
4037,3144,8172,1.2125794051033323,9
4038,3883,7810,1.2213973951902477,5
4039,8119,8192,1.2217618313014715,24
4040,8059,8178,1.222801435598795,39
4041,7723,8120,1.2255080900138946,12
4042,7943,8128,1.2311433152145652,38
4043,8025,8164,1.2326742735789742,57
4044,7732,8168,1.235654262943353,16
4045,7804,8121,1.2371962758250163,54
4046,8044,8163,1.2375795424056042,46
4047,8086,8182,1.2394277167661667,107
4048,7928,8220,1.244055125870546,8
4049,7985,8082,1.2451386237318425,47
4050,8054,8175,1.2526572289890254,35
4051,8018,8134,1.2601838210108895,34
4052,8095,8231,1.2656603087476082,39
4053,8092,8096,1.2677766326679076,35
4054,8130,8199,1.2755197178071767,59
4055,8150,8207,1.2819759198486074,69
4056,8080,8113,1.2839836711215113,54
4057,8104,8135,1.2840551119143506,83
4058,8148,8161,1.2870911900151154,130
4059,8165,8177,1.288123680330931,48
4060,7853,8217,1.2896293996672186,75
4061,8200,8204,1.292227931326347,83
4062,8026,8173,1.293246602865223,24
4063,7769,8048,1.3021380549315962,21
4064,7940,8105,1.3029854617706313,33
4065,8160,8237,1.3100399923624708,135
4066,8126,8166,1.3104951459211531,39
4067,8122,8155,1.315832494066764,115
4068,8035,8222,1.3189129643714834,16
4069,8110,8152,1.3215923316880707,17
4070,8108,8255,1.3244411400943634,63
4071,7976,8179,1.327087476499246,90
4072,8098,8142,1.3272755424516327,93
4073,8139,8238,1.3310456920352476,51
4074,8077,8136,1.3491216910166346,19
4075,8125,8194,1.352233547777241,103
4076,8012,8109,1.3522753150627553,45
4077,8069,8213,1.3524650012345472,70
4078,7914,8208,1.3547979978274307,53
4079,81,8056,1.3562419064925255,54
4080,7927,8087,1.358165614655723,12
4081,8063,8202,1.3640676951377193,16
4082,8124,8189,1.3781333741925006,31
4083,8127,8221,1.383297373770641,35
4084,7904,8053,1.3873334027779043,18
4085,8234,8241,1.393626114988218,85
4086,8055,8198,1.4062320121358804,99
4087,8185,8264,1.406538531147276,195
4088,8159,8211,1.406553875762555,111
4089,8058,8171,1.4100737796851122,29
4090,8137,8145,1.4103235625169577,69
4091,8099,8156,1.4149807229618412,59
4092,8205,8243,1.4189674322016408,129
4093,7591,8227,1.427333245639618,20
4094,8174,8247,1.4312744515251914,99
4095,8248,8278,1.4348709023770723,153
4096,8066,8232,1.4367804455943773,63
4097,8065,8215,1.4421956863909124,50
4098,8085,8212,1.453431274675678,123
4099,8197,8275,1.4535812634391116,75
4100,8170,8191,1.459237281933559,66
4101,8140,8209,1.469006100253438,46
4102,8034,8230,1.4752071413682533,15
4103,8093,8216,1.4867850008469152,53
4104,8157,8186,1.4880082152333,80
4105,8114,8224,1.4896951102978973,39
4106,8214,8218,1.4940240386816201,89
4107,8210,8274,1.5189929870297334,67
4108,8162,8206,1.5204649672380695,127
4109,8107,8226,1.5302492532692924,17
4110,8037,8283,1.538019465872668,64
4111,8111,8270,1.5497140874529538,66
4112,8088,8193,1.5619166634011314,21
4113,7984,8244,1.569868567243832,46
4114,8203,8280,1.5758537326926023,162
4115,8195,8225,1.5915903992871576,107
4116,8251,8256,1.6117962759785764,81
4117,8239,8258,1.6149072299514493,146
4118,8228,8242,1.618164429350192,142
4119,8219,8282,1.6795117189764177,92
4120,8024,8187,1.6916772255461456,9
4121,8259,8300,1.7110052328176129,242
4122,8245,8305,1.7242691713637917,81
4123,8246,8269,1.7300654309162922,129
4124,8201,8303,1.7395298755377064,121
4125,8146,8289,1.7891900980661217,89
4126,8253,8267,1.799452462301796,186
4127,8235,8252,1.822810032771248,132
4128,8083,8307,1.8326644637067975,109
4129,8183,8249,1.8327397618010777,93
4130,4917,7929,1.8356479596764523,8
4131,8176,8262,1.8429539011581666,83
4132,8271,8284,1.849107444981306,183
4133,8233,8291,1.8864214021151575,87
4134,8188,8298,1.8884581306680008,93
4135,8236,8293,1.8913185748328813,62
4136,8261,8306,1.891761475833855,179
4137,8250,8310,1.8926715275921413,272
4138,8308,8309,1.922271296709436,227
4139,8265,8313,1.9366320465537576,293
4140,8277,8292,1.9424601244389486,151
4141,8288,8299,1.9461017044474402,130
4142,8229,8312,1.9568582684445013,18
4143,8240,8272,1.9634542401154145,20
4144,8276,8290,1.9725738075152741,141
4145,8184,8268,1.9879610457172014,105
4146,8263,8287,1.9942111977163752,243
4147,8279,8315,2.010427761839357,324
4148,8273,8295,2.0596638805650307,69
4149,8143,8323,2.0981081834947006,99
4150,8286,8338,2.10966634819061,342
4151,8281,8304,2.110772095465377,50
4152,8301,8314,2.13988967224677,98
4153,8285,8332,2.1585660467350154,171
4154,8311,8325,2.1654495965467944,179
4155,8296,8319,2.193918253785697,212
4156,8019,8340,2.2057954020711517,71
4157,8254,8322,2.2410387695654923,32
4158,8302,8327,2.2417996304570718,126
4159,8316,8318,2.2665854098116838,307
4160,8317,8321,2.3479570798946936,182
4161,8294,8320,2.3703994451537413,124
4162,8329,8339,2.418720518500191,596
4163,8257,8337,2.43139853857808,240
4164,8330,8347,2.460448292420818,439
4165,8260,8328,2.465056692644385,195
4166,8223,8350,2.499380453330166,131
4167,8331,8343,2.52622450615528,343
4168,8297,8341,2.529034127379613,138
4169,8324,8342,2.6107165605334055,525
4170,8333,8334,2.6320739949150385,148
4171,8335,8351,2.684960835358641,327
4172,8326,8348,2.6982254060116477,164
4173,8344,8356,2.8608521214450278,537
4174,8345,8352,2.908609418932386,353
4175,8363,8364,3.007127225515519,491
4176,8346,8354,3.134448393053012,775
4177,8355,8358,3.215694143905142,371
4178,8353,8362,3.2211309815857354,272
4179,8357,8359,3.2371449109264474,538
4180,8266,8360,3.307966600412828,157
4181,8365,8366,3.609976694931032,890
4182,8361,8368,3.6357925429303073,1300
4183,8371,8372,4.201277492843662,695
4184,8367,8369,4.426210656542393,862
4185,8336,8373,4.870024498886782,1031
4186,8370,8375,5.339410178796059,967
4187,8374,8378,5.760622453043328,2267
4188,8349,8376,6.682745392529904,894
4189,8377,8379,7.069077933029017,3298
4190,8380,8381,11.52234680306664,4192
